Entity,Code,Year,wat_sm_number_without
Finland,FIN,2007,182324.7442857702
Finland,FIN,2008,159762.74007864622
Finland,FIN,2009,137038.3449470813
Finland,FIN,2010,114129.46434777565
Finland,FIN,2011,91026.8110943052
Finland,FIN,2012,67717.3334038733
Finland,FIN,2013,44187.07199471596
Finland,FIN,2014,20437.78192975622
Finland,FIN,2015,20246.101553561562
Finland,FIN,2016,20238.70217184681
Finland,FIN,2017,20220.08657763468
Finland,FIN,2018,20182.46622398582
Finland,FIN,2019,20128.70032267945
Finland,FIN,2020,20061.369370688233
Fragile or Extremely Fragile,,2000,707465338.6072421
Fragile or Extremely Fragile,,2001,722227010.8824954
Fragile or Extremely Fragile,,2002,737172694.575995
Fragile or Extremely Fragile,,2003,752274206.5033107
Fragile or Extremely Fragile,,2004,767567256.8216258
Fragile or Extremely Fragile,,2005,783108853.6459017
Fragile or Extremely Fragile,,2006,798647250.0793374
Fragile or Extremely Fragile,,2007,814452228.9752719
Fragile or Extremely Fragile,,2008,830157081.9320871
Fragile or Extremely Fragile,,2009,846115627.5262827
Fragile or Extremely Fragile,,2010,862379662.1113179
Fragile or Extremely Fragile,,2011,885720758.5834045
Fragile or Extremely Fragile,,2012,901989074.9401661
Fragile or Extremely Fragile,,2013,917373056.8694524
Fragile or Extremely Fragile,,2014,932702786.8651605
Fragile or Extremely Fragile,,2015,947865604.6481445
Fragile or Extremely Fragile,,2016,963052702.3755299
Fragile or Extremely Fragile,,2017,978415100.5792916
Fragile or Extremely Fragile,,2018,993840795.769941
Fragile or Extremely Fragile,,2019,1008667973.5305654
Fragile or Extremely Fragile,,2020,1024445793.094225
France,FRA,2000,2099769.830097323
France,FRA,2001,2108018.5125045716
France,FRA,2002,2118086.2911494425
France,FRA,2003,2129199.397673642
France,FRA,2004,2030777.1668624044
France,FRA,2005,1929992.1930910433
France,FRA,2006,1826703.6537942719
France,FRA,2007,1721243.3512559733
France,FRA,2008,1613973.6083216313
France,FRA,2009,1505348.8429813276
France,FRA,2010,1395617.3318874803
France,FRA,2011,1284829.1824704155
France,FRA,2012,1172821.0441463536
France,FRA,2013,1059411.4829333
France,FRA,2014,945720.9462853111
France,FRA,2015,833198.1862539138
France,FRA,2016,719234.7642932732
France,FRA,2017,604129.543960018
France,FRA,2018,488190.57219071366
France,FRA,2019,489234.40369095484
France,FRA,2020,490317.35519679287
French Guiana,GUF,2001,17875.14479119595
French Guiana,GUF,2002,18725.15477071581
French Guiana,GUF,2003,19614.28149569342
French Guiana,GUF,2004,20482.537635674238
French Guiana,GUF,2005,21286.717771654683
French Guiana,GUF,2006,21854.992165498417
French Guiana,GUF,2007,22348.02784899029
French Guiana,GUF,2008,22782.724777414347
French Guiana,GUF,2009,23181.139492295482
French Guiana,GUF,2010,23561.972195060163
French Guiana,GUF,2011,23927.8342107302
French Guiana,GUF,2012,24275.287648905236
French Guiana,GUF,2013,24624.429885327456
French Guiana,GUF,2014,24999.6684197209
French Guiana,GUF,2015,25414.62110222181
French Guiana,GUF,2016,25876.95678126223
French Guiana,GUF,2017,26381.602037267807
French Guiana,GUF,2018,26911.432019122964
French Guiana,GUF,2019,27442.7395477289
French Guiana,GUF,2020,28184.33403332633
French Polynesia,PYF,2000,19815.930198846145
French Polynesia,PYF,2001,20165.679839873777
French Polynesia,PYF,2002,20498.88025924041
French Polynesia,PYF,2003,20806.06400501982
French Polynesia,PYF,2004,21076.773647985985
French Polynesia,PYF,2005,21306.070680026685
French Polynesia,PYF,2006,21489.42488117019
French Polynesia,PYF,2007,21630.21570644784
French Polynesia,PYF,2008,21741.116686498113
French Polynesia,PYF,2009,21839.258699208276
French Polynesia,PYF,2010,21937.48110985535
French Polynesia,PYF,2011,24157.6123335055
French Polynesia,PYF,2012,26401.487475273254
French Polynesia,PYF,2013,28670.47967323797
French Polynesia,PYF,2014,30965.63293521401
French Polynesia,PYF,2015,33285.67043142085
French Polynesia,PYF,2016,35634.566774840925
French Polynesia,PYF,2017,38016.83510281846
French Polynesia,PYF,2018,40428.13669762646
French Polynesia,PYF,2019,42871.40439165081
French Polynesia,PYF,2020,45341.295277187
Gambia,GMB,2000,1008050.4817336315
Gambia,GMB,2001,1026847.8087968365
Gambia,GMB,2002,1045881.8236955017
Gambia,GMB,2003,1065035.0188068189
Gambia,GMB,2004,1084567.0604265735
Gambia,GMB,2005,1103387.5909928111
Gambia,GMB,2006,1121354.8718254755
Gambia,GMB,2007,1138588.625483618
Gambia,GMB,2008,1155267.44015586
Gambia,GMB,2009,1171710.3917990504
Gambia,GMB,2010,1188077.6173610473
Gambia,GMB,2011,1204359.095592037
Gambia,GMB,2012,1220391.634997332
Gambia,GMB,2013,1236059.0016649077
Gambia,GMB,2014,1251188.0290271267
Gambia,GMB,2015,1265628.3841956388
Gambia,GMB,2016,1279311.3446731546
Gambia,GMB,2017,1292186.1437418563
Gambia,GMB,2018,1304162.8791989933
Gambia,GMB,2019,1315171.8096687295
Gambia,GMB,2020,1336046.2235032234
Georgia,GEO,2000,1646527.1095410022
Georgia,GEO,2001,1624172.283323525
Georgia,GEO,2002,1606446.9537512874
Georgia,GEO,2003,1589248.793123005
Georgia,GEO,2004,1574614.1161921758
Georgia,GEO,2005,1559143.0258473128
Georgia,GEO,2006,1542006.1700488671
Georgia,GEO,2007,1524097.6843270338
Georgia,GEO,2008,1505843.9583228934
Georgia,GEO,2009,1488121.160450238
Georgia,GEO,2010,1471517.3508174843
Georgia,GEO,2011,1455869.5862542123
Georgia,GEO,2012,1440739.23206279
Georgia,GEO,2013,1426277.3572767877
Georgia,GEO,2014,1412607.5093689156
Georgia,GEO,2015,1399822.6872348443
Georgia,GEO,2016,1387798.9453106984
Georgia,GEO,2017,1376430.4813048148
Georgia,GEO,2018,1365318.2109520116
Georgia,GEO,2019,1354011.4879662297
Georgia,GEO,2020,1342161.837873063
Germany,DEU,2000,143446.11718384505
Germany,DEU,2001,143541.47527698224
Germany,DEU,2002,143684.6299037632
Germany,DEU,2003,143824.2738270774
Germany,DEU,2004,134666.60437528155
Germany,DEU,2005,125387.10968602395
Germany,DEU,2006,115995.89001794058
Germany,DEU,2007,106544.51424300048
Germany,DEU,2008,97121.67297787014
Germany,DEU,2009,87794.9756209618
Germany,DEU,2010,78595.96464980504
Germany,DEU,2011,69500.73670083494
Germany,DEU,2012,60465.04228053584
Germany,DEU,2013,51454.70729831224
Germany,DEU,2014,42441.44057213578
Germany,DEU,2015,33386.91466043363
Germany,DEU,2016,24282.662655547316
Germany,DEU,2017,15093.44151293092
Germany,DEU,2018,5799.465682345876
Germany,DEU,2019,5824.896434644204
Germany,DEU,2020,5841.559099718042
Ghana,GHA,2000,16718762.211649515
Ghana,GHA,2001,17078540.961525578
Ghana,GHA,2002,17307315.982901108
Ghana,GHA,2003,17477342.348475862
Ghana,GHA,2004,17643291.22953125
Ghana,GHA,2005,17806119.15752575
Ghana,GHA,2006,17965805.65153033
Ghana,GHA,2007,18119803.716358587
Ghana,GHA,2008,18262549.11885301
Ghana,GHA,2009,18387283.815077666
Ghana,GHA,2010,18488650.19083502
Ghana,GHA,2011,18564824.478370834
Ghana,GHA,2012,18616348.33506531
Ghana,GHA,2013,18644237.94477565
Ghana,GHA,2014,18650169.952147685
Ghana,GHA,2015,18634968.53623509
Ghana,GHA,2016,18597944.39181931
Ghana,GHA,2017,18537633.8280092
Ghana,GHA,2018,18452913.171312474
Ghana,GHA,2019,18342606.66542725
Ghana,GHA,2020,18205498.922093943
Gibraltar,GIB,2000,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2002,0
Gibraltar,GIB,2003,0
Gibraltar,GIB,2004,0
Gibraltar,GIB,2005,0
Gibraltar,GIB,2006,0
Gibraltar,GIB,2007,0
Gibraltar,GIB,2008,0
Gibraltar,GIB,2009,0
Gibraltar,GIB,2010,0
Gibraltar,GIB,2011,0
Gibraltar,GIB,2012,0
Gibraltar,GIB,2013,0
Gibraltar,GIB,2014,0
Gibraltar,GIB,2015,0
Gibraltar,GIB,2016,0
Gibraltar,GIB,2017,0
Gibraltar,GIB,2018,0
Gibraltar,GIB,2019,0
Gibraltar,GIB,2020,0
Greece,GRC,2000,136220.62150308606
Greece,GRC,2001,133848.8474384234
Greece,GRC,2002,131242.51650542906
Greece,GRC,2003,128547.9137550023
Greece,GRC,2004,118511.54114573821
Greece,GRC,2005,108257.42901382278
Greece,GRC,2006,97826.46377458835
Greece,GRC,2007,87330.19799396729
Greece,GRC,2008,76902.82449586298
Greece,GRC,2009,66672.5323287627
Greece,GRC,2010,56690.20090149769
Greece,GRC,2011,46947.330948077375
Greece,GRC,2012,37398.631731529465
Greece,GRC,2013,28006.227926684296
Greece,GRC,2014,19860.30767720384
Greece,GRC,2015,12972.586897823643
Greece,GRC,2016,6137.996877516117
Greece,GRC,2017,0.24415427690629302
Greece,GRC,2018,-0.24201161430991927
Greece,GRC,2019,0
Greece,GRC,2020,-0.23973027927849816
Greenland,GRL,2000,3605.919480953913
Greenland,GRL,2001,3616.1254900911326
Greenland,GRL,2002,3627.8088968385464
Greenland,GRL,2003,3639.9413765788586
Greenland,GRL,2004,3385.099809458565
Greenland,GRL,2005,3124.3651652496865
Greenland,GRL,2006,2859.764317207167
Greenland,GRL,2007,2592.301730810297
Greenland,GRL,2008,2323.0846972215268
Greenland,GRL,2009,2054.1799266814323
Greenland,GRL,2010,1828.3962122938535
Greenland,GRL,2011,1828.0300914591426
Greenland,GRL,2012,1828.2744087454967
Greenland,GRL,2013,1828.3482159635146
Greenland,GRL,2014,1829.0328083008278
Greenland,GRL,2015,1830.4701555215097
Greenland,GRL,2016,1833.0251028326445
Greenland,GRL,2017,1836.6801973922463
Greenland,GRL,2018,1841.1752914443693
Greenland,GRL,2019,1845.7412082056408
Greenland,GRL,2020,1850.824178223365
Grenada,GRD,2000,21885.024263854903
Grenada,GRD,2001,21051.0174609112
Grenada,GRD,2002,20204.068179663147
Grenada,GRD,2003,19341.452568079178
Grenada,GRD,2004,18464.393603500677
Grenada,GRD,2005,17572.327584058075
Grenada,GRD,2006,16665.907787741453
Grenada,GRD,2007,15745.524913673771
Grenada,GRD,2008,14821.108686247206
Grenada,GRD,2009,13895.379684667114
Grenada,GRD,2010,13684.995517034396
Grenada,GRD,2011,13531.016564632306
Grenada,GRD,2012,13509.4092003305
Grenada,GRD,2013,13937.671546780786
Grenada,GRD,2014,14031.47296012098
Grenada,GRD,2015,14122.05201803809
Grenada,GRD,2016,14207.091723663165
Grenada,GRD,2017,14285.817434044664
Guadeloupe,GLP,2001,12903.722808948734
Guadeloupe,GLP,2002,12777.341029532288
Guadeloupe,GLP,2003,12615.71051046775
Guadeloupe,GLP,2004,12468.325852565882
Guadeloupe,GLP,2005,12371.145136705822
Guadeloupe,GLP,2006,12148.87142281884
Guadeloupe,GLP,2007,11977.93041493545
Guadeloupe,GLP,2008,11834.730004023702
Guadeloupe,GLP,2009,11687.611709132916
Guadeloupe,GLP,2010,11515.059677255938
Guadeloupe,GLP,2011,11312.384240755091
Guadeloupe,GLP,2012,11089.083148528365
Guadeloupe,GLP,2013,10855.506128188981
Guadeloupe,GLP,2014,10626.072754571282
Guadeloupe,GLP,2015,10410.448530712318
Guadeloupe,GLP,2016,10209.724418080426
Guadeloupe,GLP,2017,10019.973631753533
Guadeloupe,GLP,2018,9836.44980880977
Guadeloupe,GLP,2019,9653.515424194575
Guadeloupe,GLP,2020,9655.422006018902
Guam,GUM,2000,1329.15029026604
Guam,GUM,2001,1299.9496142424357
Guam,GUM,2002,1267.851237008809
Guam,GUM,2003,1233.5878525136457
Guam,GUM,2004,1197.6983613774155
Guam,GUM,2005,1161.194497582317
Guam,GUM,2006,1124.0485345454751
Guam,GUM,2007,1086.4824363438756
Guam,GUM,2008,1048.752671627132
Guam,GUM,2009,1010.9682329792507
Guam,GUM,2010,973.161402719273
Guam,GUM,2011,935.5107912919005
Guam,GUM,2012,898.0120136141013
Guam,GUM,2013,900.3974385589079
Guam,GUM,2014,903.7203495090278
Guam,GUM,2015,908.4576256835661
Guam,GUM,2016,914.6150057377586
Guam,GUM,2017,922.0970800379719
Guam,GUM,2018,930.4547174245907
Guam,GUM,2019,939.0143948782439
Guam,GUM,2020,947.366465365154
Guatemala,GTM,2000,6201097.094862171
Guatemala,GTM,2001,6289075.878830611
Guatemala,GTM,2002,6379146.329788557
Guatemala,GTM,2003,6470636.703093781
Guatemala,GTM,2004,6561791.371813494
Guatemala,GTM,2005,6651134.4111674735
Guatemala,GTM,2006,6738199.629039981
Guatemala,GTM,2007,6823120.450953506
Guatemala,GTM,2008,6906074.402780367
Guatemala,GTM,2009,6987536.871487832
Guatemala,GTM,2010,7067613.842173362
Guatemala,GTM,2011,7146232.66724223
Guatemala,GTM,2012,7222968.701107662
Guatemala,GTM,2013,7297142.783197735
Guatemala,GTM,2014,7368321.627180198
Guatemala,GTM,2015,7436060.3351853965
Guatemala,GTM,2016,7500221.656802986
Guatemala,GTM,2017,7605612.258868422
Guatemala,GTM,2018,7709511.12951211
Guatemala,GTM,2019,7811883.997435783
Guatemala,GTM,2020,7912575.353440739
Guinea-Bissau,GNB,2000,989970.4349370602
Guinea-Bissau,GNB,2001,1007169.7102728608
Guinea-Bissau,GNB,2002,1025443.2608660033
Guinea-Bissau,GNB,2003,1044740.0087183487
Guinea-Bissau,GNB,2004,1064925.9033591365
Guinea-Bissau,GNB,2005,1085910.230474105
Guinea-Bissau,GNB,2006,1107641.5991160397
Guinea-Bissau,GNB,2007,1130198.1143772355
Guinea-Bissau,GNB,2008,1153655.3649128263
Guinea-Bissau,GNB,2009,1178140.9352556607
Guinea-Bissau,GNB,2010,1203704.143350427
Guinea-Bissau,GNB,2011,1230347.6066636578
Guinea-Bissau,GNB,2012,1257958.0100083489
Guinea-Bissau,GNB,2013,1286292.8684011716
Guinea-Bissau,GNB,2014,1315027.145395996
Guinea-Bissau,GNB,2015,1343925.0694053078
Guinea-Bissau,GNB,2016,1372875.0890037452
Guinea-Bissau,GNB,2017,1401900.3422800961
Guinea-Bissau,GNB,2018,1430963.4327602582
Guinea-Bissau,GNB,2019,1460075.8361964864
Guinea-Bissau,GNB,2020,1489246.6021668958
High income,,2000,52179301.36064464
High income,,2001,52052325.29297182
High income,,2002,45939484.76338035
High income,,2003,45597591.31223935
High income,,2004,45227142.82511244
High income,,2005,46595770.7437644
High income,,2006,46355363.2504736
High income,,2007,46037561.94579813
High income,,2008,45686319.67968434
High income,,2009,45140448.048025824
High income,,2010,43448468.6798676
High income,,2011,41745615.17750562
High income,,2012,40031108.131333955
High income,,2013,38583566.817106545
High income,,2014,37120682.03693976
High income,,2015,35661455.7292585
High income,,2016,34214125.36877845
High income,,2017,32874785.94710284
High income,,2018,31664762.12155999
High income,,2019,30531351.571117587
High income,,2020,29535914.907483287
Hong Kong,HKG,2000,123916.26943560902
Hong Kong,HKG,2001,116777.8111735466
Hong Kong,HKG,2002,109140.9952413518
Hong Kong,HKG,2003,101196.2178085048
Hong Kong,HKG,2004,93148.15246401372
Hong Kong,HKG,2005,85110.89137062972
Hong Kong,HKG,2006,77091.89548051944
Hong Kong,HKG,2007,69042.49706887269
Hong Kong,HKG,2008,60928.96097673007
Hong Kong,HKG,2009,52714.02833778227
Hong Kong,HKG,2010,44381.14611009052
Hong Kong,HKG,2011,35932.73812117109
Hong Kong,HKG,2012,27379.34502904827
Hong Kong,HKG,2013,18725.490294712843
Hong Kong,HKG,2014,9967.979464714583
Hong Kong,HKG,2015,1148.490422458932
Hong Kong,HKG,2016,0
Hong Kong,HKG,2017,0
Hong Kong,HKG,2018,0
Hong Kong,HKG,2019,0
Hong Kong,HKG,2020,0
Hungary,HUN,2000,798320.3562324168
Hungary,HUN,2001,795715.5400992818
Hungary,HUN,2002,791502.1413192521
Hungary,HUN,2003,787381.4299806388
Hungary,HUN,2004,783206.0644017518
Hungary,HUN,2005,778594.1477491666
Hungary,HUN,2006,773550.6859846482
Hungary,HUN,2007,768450.4038433206
Hungary,HUN,2008,763326.5185977727
Hungary,HUN,2009,758234.6299062775
Hungary,HUN,2010,753520.807105109
Hungary,HUN,2011,748869.2557819766
Hungary,HUN,2012,744895.7966192416
Hungary,HUN,2013,741224.2045227466
Hungary,HUN,2014,737679.3756183119
Hungary,HUN,2015,734287.3981995728
Hungary,HUN,2016,731031.9138239815
Hungary,HUN,2017,725395.4723383612
Hungary,HUN,2018,722332.0255838375
Hungary,HUN,2019,719218.3814286183
Hungary,HUN,2020,715975.8230172704
Iceland,ISL,2000,29334.874122102243
Iceland,ISL,2001,27819.714372553346
Iceland,ISL,2002,26268.782549879634
Iceland,ISL,2003,24705.287607319184
Iceland,ISL,2004,23150.304102672086
Iceland,ISL,2005,21609.105555608916
Iceland,ISL,2006,20078.07957518111
Iceland,ISL,2007,18530.185088524468
Iceland,ISL,2008,16925.897217005895
Iceland,ISL,2009,15227.68986223678
Iceland,ISL,2010,13425.841540761307
Iceland,ISL,2011,11529.072971812036
Iceland,ISL,2012,9564.923307385534
Iceland,ISL,2013,7559.240891512048
Iceland,ISL,2014,5531.517543305802
Iceland,ISL,2015,3488.8745437665
Iceland,ISL,2016,1427.0125606000533
Iceland,ISL,2017,0.01334236004832275
Iceland,ISL,2018,0.001919258423246366
Iceland,ISL,2019,0.007628332194990314
Iceland,ISL,2020,0.009520874987600791
Iran,IRN,2000,6352868.66996091
Iran,IRN,2001,6278295.792002071
Iran,IRN,2002,6204074.509729363
Iran,IRN,2003,6129537.00530146
Iran,IRN,2004,6053769.132310245
Iran,IRN,2005,5976377.498611441
Iran,IRN,2006,5897424.10658754
Iran,IRN,2007,5822060.72654477
Iran,IRN,2008,5749093.691580914
Iran,IRN,2009,5677752.123283457
Iran,IRN,2010,5608916.662295874
Iran,IRN,2011,5542645.980662089
Iran,IRN,2012,5479669.346185708
Iran,IRN,2013,5419837.955420001
Iran,IRN,2014,5362491.748019317
Iran,IRN,2015,5307726.890118225
Iran,IRN,2016,5255501.067539314
Iran,IRN,2017,5205361.564245296
Iran,IRN,2018,5156001.209197663
Iran,IRN,2019,5105685.436999433
Iran,IRN,2020,5053130.609890283
Iraq,IRQ,2000,11692180.61890828
Iraq,IRQ,2001,11930359.092973437
Iraq,IRQ,2002,12168398.626885654
Iraq,IRQ,2003,12394373.591902079
Iraq,IRQ,2004,12593107.670972925
Iraq,IRQ,2005,12756874.20518622
Iraq,IRQ,2006,12876444.06566894
Iraq,IRQ,2007,12962077.91763397
Iraq,IRQ,2008,13048818.400235405
Iraq,IRQ,2009,13182790.894601991
Iraq,IRQ,2010,13388010.506220551
Iraq,IRQ,2011,13678767.070718788
Iraq,IRQ,2012,14040564.231455576
Iraq,IRQ,2013,14436406.352300132
Iraq,IRQ,2014,14815519.475894414
Iraq,IRQ,2015,15143098.028659355
Iraq,IRQ,2016,15408341.563529747
Iraq,IRQ,2017,15623764.5065079
Iraq,IRQ,2018,15805215.004805278
Iraq,IRQ,2019,15976823.013875322
Iraq,IRQ,2020,16223964.149597364
Ireland,IRL,2000,246427.0554722762
Ireland,IRL,2001,241840.50132716558
Ireland,IRL,2002,237400.5816503971
Ireland,IRL,2003,233054.06340847813
Ireland,IRL,2004,228735.30733770144
Ireland,IRL,2005,224353.45038785372
Ireland,IRL,2006,219939.7699226664
Ireland,IRL,2007,215354.35314839907
Ireland,IRL,2008,210227.81297968596
Ireland,IRL,2009,204138.2444983077
Ireland,IRL,2010,196889.86357722696
Ireland,IRL,2011,188442.222856772
Ireland,IRL,2012,179073.4350390413
Ireland,IRL,2013,169273.0080768611
Ireland,IRL,2014,159591.21040039268
Ireland,IRL,2015,150321.26298920542
Ireland,IRL,2016,141481.95295827874
Ireland,IRL,2017,132859.46488364067
Ireland,IRL,2018,128472.27269586394
Ireland,IRL,2019,130288.42871235772
Ireland,IRL,2020,131887.08116760248
Isle of Man,IMN,2009,2356.2287094059243
Isle of Man,IMN,2010,2369.5487644954205
Isle of Man,IMN,2011,2370.4701879190343
Isle of Man,IMN,2012,2360.5569496657163
Isle of Man,IMN,2013,2345.2265937763495
Isle of Man,IMN,2014,2331.348145502671
Isle of Man,IMN,2015,2324.199603925028
Isle of Man,IMN,2016,2325.986632788041
Isle of Man,IMN,2017,2334.7549623388495
Isle of Man,IMN,2018,2347.6838651340117
Isle of Man,IMN,2019,2362.0927975997656
Isle of Man,IMN,2020,2374.4633069315023
Israel,ISR,2000,8370.279796759438
Israel,ISR,2001,8532.836911019069
Israel,ISR,2002,8687.386281012537
Israel,ISR,2003,8842.653464400955
Israel,ISR,2004,9010.022095095908
Israel,ISR,2005,9199.156419290282
Israel,ISR,2006,9413.64663203281
Israel,ISR,2007,9649.793789463303
Israel,ISR,2008,12813.178531544901
Israel,ISR,2009,16109.324158952111
Israel,ISR,2010,19509.956113715463
Israel,ISR,2011,22989.953181678873
Israel,ISR,2012,26539.982999483633
Israel,ISR,2013,30162.024568261757
Israel,ISR,2014,33878.893681654146
Israel,ISR,2015,37714.676558978616
Israel,ISR,2016,41682.6131179392
Israel,ISR,2017,45779.164808141
Israel,ISR,2018,50000.88229652596
Israel,ISR,2019,54333.80101689908
Israel,ISR,2020,58765.01961111496
Italy,ITA,2000,2965919.6265282584
Italy,ITA,2001,2851089.390760903
Italy,ITA,2002,2741365.427993802
Italy,ITA,2003,2633656.148888818
Italy,ITA,2004,2524292.555712909
Italy,ITA,2005,2411077.3953330973
Italy,ITA,2006,2293548.3620046694
Italy,ITA,2007,2298609.928200999
Italy,ITA,2008,2322971.6741653187
Italy,ITA,2009,2347821.236936648
Italy,ITA,2010,2374241.8191134757
Italy,ITA,2011,2402593.505634087
Italy,ITA,2012,2432198.3393506007
Italy,ITA,2013,2461869.3309908677
Italy,ITA,2014,2489892.357915486
Italy,ITA,2015,2529946.8026710628
Italy,ITA,2016,2533479.049441242
Italy,ITA,2017,2533922.945489731
Italy,ITA,2018,2531984.875604778
Italy,ITA,2019,2528760.9584477004
Italy,ITA,2020,2525074.710582408
Japan,JPN,2000,2737375.7357354225
Japan,JPN,2001,2741446.6418291167
Japan,JPN,2002,2745294.508040285
Japan,JPN,2003,2748842.5285055847
Japan,JPN,2004,2751972.473154666
Japan,JPN,2005,2693739.2230755407
Japan,JPN,2006,2634862.1926225186
Japan,JPN,2007,2575377.2194585255
Japan,JPN,2008,2515293.1181905973
Japan,JPN,2009,2454622.5117984256
Japan,JPN,2010,2393380.0217066975
Japan,JPN,2011,2331586.791242652
Japan,JPN,2012,2269260.2062460044
Japan,JPN,2013,2206412.047495974
Japan,JPN,2014,2143054.1601940123
Japan,JPN,2015,2079209.3889072333
Japan,JPN,2016,2014924.8079236627
Japan,JPN,2017,1950250.8631640319
Japan,JPN,2018,1885222.8780768472
Japan,JPN,2019,1819878.562882714
Japan,JPN,2020,1814372.2309165094
Jordan,JOR,2000,2368856.9724413827
Jordan,JOR,2001,2413206.3441820783
Jordan,JOR,2002,2460050.22424583
Jordan,JOR,2003,2514469.506980185
Jordan,JOR,2004,2582651.7522481834
Jordan,JOR,2005,2672167.295229523
Jordan,JOR,2006,2651578.543856058
Jordan,JOR,2007,2636989.9052844266
Jordan,JOR,2008,2625836.772250637
Jordan,JOR,2009,2615003.7712489883
Jordan,JOR,2010,2600748.9850933505
Jordan,JOR,2011,2581545.1783261127
Jordan,JOR,2012,2552973.257508303
Jordan,JOR,2013,2506319.2128061214
Jordan,JOR,2014,2432960.167513722
Jordan,JOR,2015,2327424.7368027363
Jordan,JOR,2016,2193042.766578141
Jordan,JOR,2017,2034508.1394714976
Jordan,JOR,2018,1856230.5972210374
Jordan,JOR,2019,1663070.7255056817
Jordan,JOR,2020,1458996.6941640035
Kazakhstan,KAZ,2000,5506173.920973668
Kazakhstan,KAZ,2001,5461632.7048394345
Kazakhstan,KAZ,2002,5252188.149503871
Kazakhstan,KAZ,2003,5058071.531190614
Kazakhstan,KAZ,2004,4866375.432805824
Kazakhstan,KAZ,2005,4668747.77434161
Kazakhstan,KAZ,2006,4462954.343467261
Kazakhstan,KAZ,2007,4250979.581001334
Kazakhstan,KAZ,2008,4034381.0813680165
Kazakhstan,KAZ,2009,3815445.127806601
Kazakhstan,KAZ,2010,3594787.766586293
Kazakhstan,KAZ,2011,3370978.268060558
Kazakhstan,KAZ,2012,3141274.591948562
Kazakhstan,KAZ,2013,2910190.202721873
Kazakhstan,KAZ,2014,2683859.041361714
Kazakhstan,KAZ,2015,2445768.396509218
Kazakhstan,KAZ,2016,2195801.6284924685
Kazakhstan,KAZ,2017,1934486.823293879
Kazakhstan,KAZ,2018,1958399.8488902973
Kazakhstan,KAZ,2019,1981058.3718217625
Kazakhstan,KAZ,2020,2002601.9475776851
Kiribati,KIR,2000,75971.95592411676
Kiribati,KIR,2001,77093.59892610002
Kiribati,KIR,2002,78280.42417769528
Kiribati,KIR,2003,79523.67069619882
Kiribati,KIR,2004,80874.97193605761
Kiribati,KIR,2005,82366.88033030606
Kiribati,KIR,2006,83979.47693811824
Kiribati,KIR,2007,85688.97643306358
Kiribati,KIR,2008,87418.96778914264
Kiribati,KIR,2009,89081.0346366467
Kiribati,KIR,2010,90582.91937478418
Kiribati,KIR,2011,91898.51831534058
Kiribati,KIR,2012,93043.19634285146
Kiribati,KIR,2013,94092.93428200448
Kiribati,KIR,2014,95107.07724064334
Kiribati,KIR,2015,96144.8083708479
Kiribati,KIR,2016,97227.00965257215
Kiribati,KIR,2017,98319.4200691814
Kiribati,KIR,2018,99458.55476689778
Kiribati,KIR,2019,100654.23444550471
Kiribati,KIR,2020,101901.99879849349
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0
Kuwait,KWT,2018,0
Kuwait,KWT,2019,0
Kuwait,KWT,2020,0
Kyrgyzstan,KGZ,2000,2655381.657431699
Kyrgyzstan,KGZ,2001,2678167.2195405154
Kyrgyzstan,KGZ,2002,2679205.145443555
Kyrgyzstan,KGZ,2003,2676591.501570792
Kyrgyzstan,KGZ,2004,2675627.8502009255
Kyrgyzstan,KGZ,2005,2608578.525254512
Kyrgyzstan,KGZ,2006,2545209.701022313
Kyrgyzstan,KGZ,2007,2484048.312397851
Kyrgyzstan,KGZ,2008,2424264.939967688
Kyrgyzstan,KGZ,2009,2364579.4405786805
Kyrgyzstan,KGZ,2010,2303323.219341808
Kyrgyzstan,KGZ,2011,2240056.5495883147
Kyrgyzstan,KGZ,2012,2175218.457526464
Kyrgyzstan,KGZ,2013,2124161.5240801848
Kyrgyzstan,KGZ,2014,2068978.074270627
Kyrgyzstan,KGZ,2015,2008787.5994593515
Kyrgyzstan,KGZ,2016,1943822.6063472212
Kyrgyzstan,KGZ,2017,1955079.4590736094
Kyrgyzstan,KGZ,2018,1964627.0785018816
Kyrgyzstan,KGZ,2019,1972085.69138374
Kyrgyzstan,KGZ,2020,1951403.1006215445
Landlocked Developing Countries,,2000,242189390.44648975
Landlocked Developing Countries,,2001,246613714.608022
Landlocked Developing Countries,,2002,250678542.07741845
Landlocked Developing Countries,,2003,254829663.46085367
Landlocked Developing Countries,,2004,258983191.5057906
Landlocked Developing Countries,,2005,263460447.01589566
Landlocked Developing Countries,,2006,267736737.0025593
Landlocked Developing Countries,,2007,271875992.47490054
Landlocked Developing Countries,,2008,275988800.6188015
Landlocked Developing Countries,,2009,280070663.6845481
